CODGEO;POPU;MEDECINS
21528;153,0;0,00
21529;40,0;0,00
21530;181,0;0,00
21531;586,0;4,00
21532;1021,0;4,00
21533;96,0;0,00
21534;703,0;0,00
21535;1214,0;0,00
21536;262,0;0,00
21537;124,0;0,00
21538;127,0;0,00
21539;63,0;0,00
21540;6689,0;31,00
21541;250,0;0,00
21542;477,0;0,00
21543;189,0;0,00
21544;55,0;0,00
21545;969,0;3,00
21546;214,0;0,00
21547;199,0;1,00
21548;166,0;0,00
21549;88,0;0,00
21550;93,0;0,00
21552;41,0;0,00
21553;115,0;0,00
21554;1148,0;16,00
21555;1458,0;8,00
21556;223,0;0,00
21557;120,0;0,00
21558;821,0;1,00
21559;680,0;2,00
21560;299,0;0,00
21561;448,0;0,00
21562;218,0;0,00
21563;143,0;0,00
21564;426,0;0,00
21565;449,0;0,00
21566;132,0;0,00
21567;244,0;0,00
21568;798,0;0,00
21569;228,0;0,00
21570;190,0;0,00
21571;247,0;0,00
21572;288,0;0,00
21573;358,0;8,00
21574;408,0;0,00
21575;361,0;0,00
21576;164,0;0,00
21577;1256,0;0,00
21578;255,0;0,00
21579;266,0;1,00
21580;138,0;0,00
21581;127,0;0,00
21582;848,0;2,00
21583;49,0;0,00
21584;2538,0;19,00
21585;1039,0;6,00
21586;664,0;0,00
21587;276,0;0,00
21588;83,0;0,00
21589;95,0;0,00
21590;1363,0;5,00
21591;813,0;4,00
21592;197,0;0,00
21593;77,0;0,00
21594;208,0;0,00
21595;152,0;0,00
21596;384,0;0,00
21597;50,0;0,00
21598;163,0;0,00
21599;2418,0;6,00
21600;119,0;0,00
21601;102,0;0,00
21602;34,0;0,00
21603;4166,0;29,00
21604;140,0;0,00
21605;2185,0;8,00
21606;1836,0;8,00
21607;2436,0;25,00
21608;115,0;0,00
21609;465,0;0,00
21610;340,0;0,00
21611;971,0;7,00
21612;95,0;0,00
21613;139,0;0,00
21614;298,0;0,00
21615;260,0;0,00
21616;193,0;0,00
21617;11118,0;57,00
21618;560,0;0,00
21619;237,0;0,00
21620;172,0;0,00
21621;229,0;0,00
21622;222,0;0,00
21623;1377,0;0,00
21624;138,0;0,00
21625;101,0;1,00
21626;70,0;0,00
21627;119,0;0,00
21628;71,0;0,00
21629;314,0;0,00
21630;209,0;0,00
21631;55,0;0,00
21632;1041,0;2,00
21633;182,0;0,00
21634;155,0;0,00
21635;116,0;0,00
21636;294,0;0,00
21637;215,0;0,00
21638;1019,0;1,00
21639;744,0;0,00
21640;175,0;0,00
21641;460,0;0,00
21642;459,0;0,00
21643;401,0;0,00
21644;174,0;0,00
21645;643,0;0,00
21646;102,0;0,00
21647;119,0;0,00
21648;181,0;0,00
21649;45,0;0,00
21650;156,0;0,00
21651;218,0;0,00
21652;282,0;0,00
21653;59,0;0,00
21655;227,0;0,00
21656;773,0;0,00
21657;2013,0;9,00
21658;39,0;0,00
21659;190,0;0,00
21660;63,0;0,00
21661;1754,0;1,00
21662;37,0;0,00
21663;2913,0;12,00
21664;88,0;0,00
21665;196,0;0,00
21666;71,0;0,00
21667;404,0;0,00
21669;64,0;0,00
21670;318,0;2,00
21671;55,0;0,00
21672;22,0;0,00
21673;210,0;0,00
21674;231,0;0,00
21675;60,0;0,00
21676;227,0;0,00
21677;109,0;0,00
21678;200,0;0,00
21679;103,0;0,00
21680;494,0;0,00
21681;94,0;0,00
21682;214,0;0,00
21683;339,0;0,00
21684;864,0;2,00
21685;274,0;1,00
21686;138,0;0,00
21687;163,0;0,00
21688;120,0;0,00
21689;156,0;0,00
21690;88,0;0,00
21691;374,0;0,00
21692;262,0;0,00
21693;72,0;0,00
21694;30,0;0,00
21695;41,0;0,00
21696;92,0;0,00
21698;406,0;0,00
21699;1044,0;1,00
21700;100,0;0,00
21701;137,0;0,00
21702;287,0;0,00
21703;43,0;0,00
21704;97,0;0,00
21705;57,0;0,00
21706;119,0;0,00
21707;232,0;0,00
21708;351,0;0,00
21709;185,0;0,00
21710;1093,0;9,00
21711;112,0;0,00
21712;279,0;0,00
21713;353,0;0,00
21714;389,0;0,00
21715;190,0;0,00
21716;182,0;0,00
21717;303,0;1,00
22001;577,0;0,00
22002;1124,0;0,00
22003;899,0;0,00
22004;4751,0;29,00
22005;1079,0;4,00
22006;231,0;0,00
22007;3735,0;18,00
22008;1048,0;2,00
22009;174,0;0,00
22011;1076,0;0,00
22012;850,0;0,00
22013;2370,0;11,00
22014;1098,0;0,00
22015;1473,0;1,00
22016;400,0;1,00
22018;304,0;0,00
22019;416,0;0,00
22020;2955,0;20,00
22021;1101,0;0,00
22023;462,0;0,00
22024;239,0;0,00
22025;2323,0;18,00
22026;674,0;0,00
22027;467,0;0,00
22028;861,0;0,00
22029;374,0;0,00
22030;863,0;1,00
22031;744,0;0,00
22032;2417,0;13,00
22033;380,0;0,00
22034;1438,0;6,00
22035;1046,0;0,00
22036;190,0;0,00
22037;431,0;0,00
22038;993,0;13,00
22039;569,0;3,00
22040;556,0;0,00
22041;250,0;0,00
22042;451,0;0,00
22043;237,0;0,00
22044;1631,0;0,00
22045;400,0;0,00
22046;921,0;6,00
22047;1007,0;11,00
22048;2060,0;6,00
22049;1716,0;4,00
22050;10851,0;122,00
22051;632,0;0,00
22052;364,0;0,00
22053;659,0;3,00
22054;3903,0;16,00
22055;3036,0;12,00
22056;1709,0;9,00
22057;322,0;0,00
22058;454,0;0,00
22059;1491,0;0,00
22060;633,0;0,00
22061;1401,0;4,00
22062;575,0;0,00
22063;535,0;0,00
22064;922,0;7,00
22065;1654,0;5,00
22066;1234,0;1,00
22067;2449,0;2,00
22068;420,0;0,00
22069;215,0;0,00
22070;7276,0;77,00
22071;638,0;0,00
22072;410,0;0,00
22073;419,0;0,00
22074;691,0;0,00
22075;684,0;0,00
22076;1379,0;5,00
22077;1136,0;0,00
22078;207,0;0,00
22079;2208,0;2,00
22080;738,0;0,00
22081;4063,0;14,00
22082;828,0;0,00
22083;691,0;0,00
22084;1783,0;8,00
22085;306,0;0,00
22086;678,0;0,00
22087;655,0;0,00
22088;276,0;0,00
22090;984,0;2,00
22091;420,0;0,00
22092;302,0;0,00
22093;12292,0;85,00
22094;1508,0;5,00
22095;191,0;0,00
22096;497,0;1,00
22097;729,0;0,00
22098;1354,0;1,00
22099;1036,0;0,00
22100;638,0;0,00
22101;1117,0;1,00
22102;531,0;0,00
22103;840,0;0,00
22104;463,0;0,00
22105;1118,0;0,00
22106;7243,0;16,00
22107;814,0;0,00
22108;107,0;0,00
22109;265,0;0,00
22110;504,0;0,00
22111;470,0;0,00
22112;429,0;0,00
22113;19920,0;123,00
22114;848,0;0,00
22115;542,0;0,00
22116;1194,0;0,00
22117;1598,0;0,00
22118;3830,0;8,00
22119;557,0;0,00
22121;1755,0;17,00
22122;721,0;0,00
22123;3084,0;11,00
22124;205,0;0,00
22126;144,0;0,00
22127;1591,0;6,00
22128;497,0;0,00
22129;68,0;0,00
22131;947,0;2,00
22132;272,0;0,00
22133;646,0;0,00
22134;3019,0;9,00
22135;2309,0;3,00
22136;9759,0;50,00
22137;1651,0;7,00
22138;403,0;0,00
22139;88,0;0,00
22140;496,0;0,00
22141;214,0;0,00
22143;1666,0;10,00
22144;1298,0;0,00
22145;770,0;0,00
22146;407,0;0,00
22147;2884,0;13,00
22148;240,0;0,00
22149;488,0;0,00
22150;935,0;0,00
22151;1022,0;0,00
22152;1161,0;1,00
22153;943,0;8,00
22154;948,0;0,00
22155;2069,0;2,00
22156;692,0;0,00
22157;683,0;0,00
22158;2108,0;12,00
22160;839,0;0,00
22161;2812,0;21,00
22162;7463,0;59,00
22163;707,0;0,00
22164;1922,0;2,00
22165;628,0;0,00
22166;2604,0;14,00
22167;173,0;0,00
22168;7440,0;48,00
22169;171,0;0,00
22170;1453,0;0,00
22171;4096,0;12,00
22172;3084,0;25,00
22173;2083,0;6,00
22174;733,0;1,00
22175;1301,0;3,00
22176;6053,0;13,00
22177;1244,0;0,00
22178;1299,0;3,00
22179;1661,0;8,00
22180;1773,0;10,00
22181;690,0;0,00
22182;3276,0;4,00
22183;3104,0;11,00
22184;1647,0;1,00
22185;2435,0;8,00
22186;4093,0;18,00
22187;14020,0;50,00
22188;1006,0;0,00
22189;633,0;0,00
22190;3402,0;12,00
22191;1897,0;5,00
22192;91,0;0,00
22193;1541,0;2,00
22194;3643,0;19,00
22195;2493,0;9,00
22196;955,0;0,00
22197;2817,0;12,00
22198;4028,0;10,00
22199;1197,0;1,00
22200;564,0;0,00
22201;728,0;0,00
22202;792,0;0,00
22203;3259,0;10,00
22204;1245,0;9,00
22205;401,0;0,00
22206;2588,0;5,00
22207;2187,0;8,00
22208;1585,0;11,00
22209;2846,0;16,00
22210;3194,0;11,00
22211;3451,0;6,00
22212;1111,0;0,00
22213;3378,0;8,00
22214;3332,0;7,00
22215;11234,0;28,00
22216;722,0;0,00
22217;430,0;0,00
22218;1316,0;2,00
22219;1869,0;6,00
22220;1756,0;6,00
22221;1829,0;2,00
22222;4587,0;13,00
22223;1934,0;4,00
22224;1675,0;4,00
22225;5186,0;12,00
22226;2515,0;5,00
22227;749,0;0,00
22228;1453,0;3,00
22229;1059,0;0,00
22231;347,0;0,00
22232;1959,0;2,00
22233;2212,0;4,00
22234;1115,0;0,00
22235;223,0;0,00
22236;735,0;0,00
22237;2139,0;3,00
22238;563,0;0,00
22239;1159,0;4,00
22240;1119,0;0,00
22241;1074,0;0,00
22242;1437,0;3,00
22243;573,0;0,00
22244;500,0;0,00
22245;1018,0;0,00
22246;1972,0;4,00
22247;1275,0;2,00
22248;1830,0;7,00
22249;683,0;0,00
22250;1018,0;10,00
22251;6001,0;17,00
22253;163,0;0,00
22254;1151,0;1,00
22255;849,0;0,00
22256;1105,0;0,00
22257;396,0;0,00
22258;3593,0;9,00
22259;3687,0;25,00
22260;548,0;0,00
22261;327,0;0,00
22262;2834,0;29,00
22263;341,0;0,00
22264;988,0;7,00
22265;1731,0;3,00
22266;3272,0;23,00
22267;372,0;0,00
22268;565,0;0,00
22269;248,0;0,00
22271;347,0;0,00
22272;2145,0;3,00
22273;2003,0;5,00
22274;246,0;0,00
22275;1263,0;1,00
22276;212,0;0,00
22277;2373,0;3,00
22278;46173,0;343,00
22279;1209,0;3,00
22280;894,0;0,00
22281;1500,0;1,00
22282;3469,0;17,00
22283;879,0;0,00
22284;304,0;0,00
22285;260,0;0,00
22286;413,0;0,00
22287;1463,0;1,00
22288;376,0;0,00
22289;226,0;0,00
22290;318,0;0,00
22291;309,0;0,00
22292;474,0;0,00
22293;409,0;0,00
22294;272,0;0,00
22295;328,0;0,00
22296;601,0;1,00
22297;669,0;0,00
22298;459,0;0,00
22299;1267,0;0,00
22300;412,0;0,00
22302;860,0;4,00
22303;728,0;1,00
22304;586,0;0,00
22305;461,0;0,00
22306;564,0;0,00
22307;2074,0;5,00
22308;644,0;0,00
22309;195,0;0,00
22310;502,0;0,00
22311;894,0;0,00
22312;200,0;0,00
22313;331,0;0,00
22314;367,0;0,00
22315;301,0;0,00
22316;502,0;0,00
22317;255,0;0,00
22318;316,0;0,00
22319;470,0;0,00
22320;176,0;0,00
22321;1723,0;9,00
22322;374,0;0,00
22323;806,0;0,00
22324;1451,0;7,00
22325;3130,0;19,00
22326;484,0;0,00
22327;1525,0;3,00
22328;412,0;0,00
22330;420,0;0,00
22331;217,0;0,00
22332;450,0;0,00
22333;769,0;1,00
22334;139,0;0,00
22335;235,0;0,00
22337;1126,0;0,00
22338;783,0;0,00
22339;2273,0;14,00
22340;1102,0;0,00
22341;650,0;0,00
22342;403,0;0,00
22343;3707,0;16,00
22344;700,0;0,00
22345;793,0;1,00
22346;986,0;1,00
22347;1142,0;1,00
22348;525,0;0,00
22349;1451,0;1,00
22350;199,0;0,00
22351;569,0;0,00
22352;272,0;0,00
22353;2446,0;11,00
22354;998,0;0,00
22356;923,0;0,00
22357;244,0;0,00
22358;525,0;0,00
22359;401,0;0,00
22360;7955,0;24,00
22361;603,0;0,00
22362;2630,0;26,00
22363;1372,0;4,00
22364;2474,0;5,00
22365;184,0;0,00
22366;423,0;0,00
22367;761,0;0,00
22368;648,0;0,00
22369;692,0;0,00
22370;362,0;0,00
22371;1120,0;0,00
22372;1957,0;6,00
22373;99,0;0,00
22375;628,0;0,00
22376;1573,0;1,00
22377;775,0;0,00
22378;211,0;0,00
22379;1445,0;2,00
22380;714,0;0,00
22381;350,0;0,00
22383;293,0;0,00
22384;1085,0;4,00
22385;965,0;0,00
22386;771,0;0,00
22387;1284,0;6,00
22388;1215,0;2,00
22389;4763,0;30,00
22390;741,0;0,00
22391;1216,0;0,00
23001;1596,0;5,00
23002;1096,0;2,00
23003;144,0;0,00
23004;553,0;0,00
23005;200,0;0,00
23006;232,0;0,00
23007;260,0;0,00
23008;3716,0;29,00
23009;104,0;0,00
23010;128,0;0,00
23011;162,0;0,00
23012;121,0;0,00
23013;1318,0;7,00
23014;126,0;0,00
23015;937,0;4,00
23016;170,0;1,00
23017;175,0;0,00
23018;289,0;0,00
23019;34,0;0,00
23020;397,0;2,00
23021;841,0;4,00
23022;344,0;0,00
23023;111,0;0,00
23024;523,0;1,00
23025;1295,0;8,00
23026;360,0;0,00
23027;248,0;0,00
23028;113,0;0,00
23029;229,0;0,00
23030;2830,0;19,00
23031;1327,0;13,00
23032;778,0;1,00
23033;431,0;0,00
23034;25,0;0,00
23035;780,0;0,00
23036;1057,0;2,00
23037;110,0;0,00
23038;233,0;0,00
23039;606,0;4,00
23040;135,0;1,00
23041;271,0;0,00
23042;129,0;0,00
23043;96,0;0,00
23044;89,0;0,00
23045;987,0;4,00
23046;87,0;0,00
23047;236,0;0,00
23048;444,0;0,00
23049;229,0;0,00
23050;131,0;0,00
23051;85,0;0,00
23052;383,0;0,00
23053;205,0;0,00
23054;224,0;0,00
23055;33,0;0,00
23056;359,0;1,00
23057;576,0;6,00
23058;109,0;0,00
23059;117,0;0,00
23060;128,0;0,00
23061;757,0;6,00
23062;555,0;0,00
23063;147,0;0,00
23064;706,0;2,00
23065;278,0;0,00
23066;206,0;0,00
23067;766,0;4,00
23068;565,0;0,00
23069;417,0;5,00
23070;510,0;1,00
23071;197,0;0,00
23072;223,0;0,00
23073;397,0;0,00
23074;185,0;0,00
23075;1199,0;14,00
23076;1439,0;10,00
23077;359,0;6,00
23078;171,0;0,00
23079;1803,0;9,00
23080;94,0;0,00
23081;328,0;0,00
23082;286,0;1,00
23083;260,0;0,00
23084;142,0;0,00
23086;248,0;0,00
23087;581,0;0,00
23088;122,0;0,00
23089;786,0;2,00
23090;393,0;0,00
23091;177,0;0,00
23092;620,0;0,00
23093;1526,0;10,00
23095;1212,0;6,00
23096;13563,0;119,00
23097;299,0;0,00
23098;84,0;0,00
23099;355,0;0,00
23100;510,0;5,00
23101;456,0;0,00
23102;353,0;0,00
23103;383,0;0,00
23104;247,0;0,00
23105;753,0;3,00
23106;392,0;0,00
23107;166,0;0,00
23108;156,0;0,00
23109;166,0;0,00
23110;51,0;0,00
23111;287,0;0,00
23112;793,0;0,00
23113;330,0;0,00
23114;455,0;0,00
23115;225,0;0,00
23116;611,0;3,00
23117;301,0;0,00
23118;205,0;0,00
23119;40,0;0,00
23120;246,0;0,00
23121;44,0;0,00
23122;90,0;0,00
23123;199,0;0,00
23124;681,0;4,00
23125;106,0;0,00
23126;366,0;0,00
23127;230,0;0,00
23128;138,0;0,00
23129;68,0;0,00
23130;581,0;0,00
23131;741,0;4,00
23132;389,0;0,00
23133;357,0;0,00
23134;210,0;0,00
23136;301,0;0,00
23137;509,0;4,00
23138;155,0;0,00
23139;541,0;0,00
23140;432,0;2,00
23141;673,0;0,00
23142;299,0;0,00
23143;520,0;1,00
23144;252,0;0,00
23145;315,0;0,00
23146;250,0;0,00
23147;104,0;0,00
23148;238,0;0,00
23149;599,0;0,00
23150;139,0;0,00
23151;476,0;1,00
23152;74,0;0,00
23154;764,0;0,00
23155;360,0;4,00
23156;76,0;0,00
23157;82,0;0,00
23158;142,0;0,00
23159;165,0;0,00
23160;305,0;0,00
23161;76,0;0,00
23162;374,0;0,00
23164;530,0;0,00
23165;581,0;2,00
23166;199,0;0,00
23167;391,0;1,00
23168;776,0;2,00
23169;645,0;0,00
23170;217,0;0,00
23171;119,0;0,00
23172;123,0;0,00
23173;121,0;0,00
23174;595,0;1,00
23175;136,0;0,00
23176;5575,0;32,00
23177;1129,0;0,00
23178;207,0;0,00
23179;304,0;0,00
23180;510,0;0,00
23181;172,0;0,00
23182;187,0;0,00
23183;73,0;0,00
23184;107,0;0,00
23185;318,0;0,00
23186;130,0;0,00
23187;217,0;0,00
23188;183,0;0,00
23189;880,0;2,00
23190;165,0;0,00
23191;204,0;0,00
23192;829,0;1,00
23193;2347,0;2,00
23194;131,0;0,00
23195;963,0;0,00
23196;226,0;0,00
23197;353,0;3,00
23198;169,0;0,00
23199;447,0;0,00
23200;194,0;0,00
23201;208,0;0,00
23202;253,0;1,00
23203;240,0;0,00
23204;164,0;0,00
23205;142,0;0,00
23206;657,0;0,00
23207;202,0;0,00
23208;437,0;0,00
23209;176,0;0,00
23210;225,0;0,00
23211;366,0;0,00
23212;137,0;0,00
23213;189,0;0,00
23214;227,0;1,00
23215;129,0;0,00
23216;157,0;0,00
23217;320,0;0,00
23218;113,0;0,00
23219;1236,0;0,00
23220;571,0;0,00
23221;199,0;0,00
23222;173,0;1,00
23223;234,0;0,00
23224;91,0;0,00
23225;117,0;0,00
23226;164,0;0,00
23227;221,0;1,00
23228;180,0;0,00
23229;297,0;0,00
23230;187,0;0,00
23231;785,0;6,00
23232;225,0;0,00
23233;146,0;0,00
23234;161,0;0,00
23235;788,0;0,00
23236;242,0;0,00
23237;44,0;0,00
23238;357,0;0,00
23239;701,0;2,00
23240;497,0;0,00
23241;202,0;0,00
23242;182,0;0,00
23243;155,0;0,00
23244;658,0;0,00
23245;1996,0;3,00
23246;387,0;1,00
23247;1784,0;7,00
23248;356,0;0,00
23249;212,0;0,00
23250;295,0;0,00
23251;146,0;0,00
23252;164,0;0,00
23253;182,0;0,00
23254;294,0;0,00
23255;118,0;0,00
23257;772,0;3,00
23258;310,0;0,00
23259;104,0;0,00
23260;168,0;0,00
23261;308,0;4,00
23262;160,0;0,00
23263;349,0;1,00
23264;42,0;0,00
23265;84,0;0,00
23266;166,0;0,00
24001;650,0;1,00
24002;1662,0;8,00
24004;334,0;0,00
24005;356,0;0,00
24006;203,0;0,00
24007;574,0;0,00
24008;621,0;1,00
24009;293,0;0,00
24010;1487,0;2,00
24011;1218,0;1,00
24012;339,0;0,00
24013;1831,0;2,00
24014;621,0;0,00
24015;290,0;0,00
24016;839,0;0,00
24018;421,0;0,00
24019;427,0;0,00
24020;916,0;5,00
24021;462,0;0,00
24022;227,0;0,00
24023;349,0;0,00
24024;42,0;0,00
24025;229,0;0,00
24026;1798,0;4,00
24027;351,0;2,00
24028;1101,0;9,00
24029;480,0;0,00
24030;711,0;0,00
24031;276,0;0,00
24032;330,0;0,00
24033;184,0;0,00
24034;257,0;0,00
24035;1454,0;15,00
24036;174,0;0,00
24037;27687,0;175,00
24038;432,0;0,00
24039;155,0;0,00
24040;542,0;3,00
24041;131,0;0,00
24042;599,0;0,00
24043;186,0;0,00
24044;430,0;1,00
24045;246,0;0,00
24046;118,0;0,00
24047;234,0;0,00
24048;302,0;0,00
24050;336,0;0,00
24051;197,0;0,00
24052;127,0;0,00
24053;6613,0;16,00
24054;534,0;5,00
24055;765,0;2,00
24056;246,0;0,00
24057;62,0;0,00
24058;239,0;0,00
24059;320,0;0,00
24060;67,0;0,00
24061;137,0;0,00
24062;187,0;0,00
24063;143,0;0,00
24064;2166,0;22,00
24065;249,0;0,00
24066;213,0;0,00
24067;2728,0;19,00
24068;2094,0;9,00
24069;368,0;0,00
24070;561,0;0,00
24071;465,0;2,00
24073;378,0;0,00
24074;490,0;0,00
24075;303,0;0,00
24076;398,0;0,00
24077;387,0;0,00
24079;198,0;0,00
24080;510,0;0,00
24081;643,0;0,00
24082;1521,0;7,00
24083;196,0;0,00
24084;109,0;0,00
24085;155,0;0,00
24086;474,0;0,00
24087;641,0;2,00
24088;330,0;0,00
24089;457,0;0,00
24090;559,0;0,00
24091;1194,0;7,00
24092;574,0;0,00
24093;202,0;0,00
24094;398,0;1,00
24095;414,0;0,00
24096;686,0;2,00
24097;397,0;0,00
24098;2706,0;4,00
24099;154,0;0,00
24100;501,0;0,00
24101;310,0;0,00
24102;4258,0;10,00
24103;602,0;0,00
24104;547,0;0,00
24105;142,0;0,00
24106;496,0;0,00
24107;395,0;0,00
24108;1077,0;0,00
24109;116,0;0,00
24110;68,0;0,00
24111;71,0;0,00
24113;91,0;0,00
24114;78,0;0,00
24115;2099,0;5,00
24116;186,0;0,00
24117;350,0;0,00
24118;321,0;1,00
24119;287,0;0,00
24120;628,0;2,00
24121;71,0;0,00
24122;94,0;0,00
24123;124,0;0,00
24124;250,0;0,00
24126;240,0;0,00
24127;224,0;0,00
24128;172,0;0,00
24129;480,0;0,00
24130;893,0;0,00
24131;79,0;0,00
24132;231,0;1,00
24133;1345,0;9,00
24134;797,0;3,00
24135;667,0;0,00
24136;155,0;0,00
24137;729,0;0,00
24138;8151,0;24,00
24139;1951,0;3,00
24140;1500,0;1,00
24141;191,0;0,00
24142;982,0;1,00
24143;752,0;5,00
24144;89,0;0,00
24145;1838,0;6,00
24146;241,0;0,00
24147;710,0;6,00
24148;298,0;0,00
24150;557,0;1,00
24151;129,0;0,00
24152;1018,0;0,00
24153;412,0;0,00
24154;316,0;0,00
24155;452,0;0,00
24156;1095,0;0,00
24157;798,0;0,00
24158;414,0;0,00
24159;420,0;0,00
24160;453,0;0,00
24161;131,0;0,00
24162;454,0;0,00
24163;144,0;0,00
24164;1184,0;11,00
24165;384,0;0,00
24166;750,0;0,00
24167;2593,0;14,00
24168;444,0;1,00
24170;271,0;1,00
24171;571,0;0,00
24172;827,0;5,00
24174;134,0;0,00
24175;321,0;0,00
24176;43,0;0,00
24177;589,0;0,00
24178;260,0;0,00
24179;746,0;0,00
24180;290,0;0,00
24181;328,0;0,00
24182;1435,0;10,00
24183;237,0;0,00
24184;142,0;0,00
24186;280,0;0,00
24188;602,0;2,00
24189;473,0;0,00
24190;224,0;0,00
24191;147,0;0,00
24192;90,0;0,00
24193;435,0;0,00
24194;1493,0;4,00
24195;114,0;0,00
24196;475,0;2,00
24197;771,0;0,00
24198;245,0;0,00
24199;397,0;2,00
24200;525,0;0,00
24202;166,0;0,00
24203;61,0;0,00
24204;195,0;0,00
24205;566,0;0,00
24206;120,0;0,00
24207;636,0;1,00
24208;202,0;0,00
24209;118,0;0,00
24210;1085,0;9,00
24211;387,0;0,00
24212;715,0;7,00
24213;148,0;0,00
24214;908,0;3,00
24215;181,0;0,00
24216;111,0;0,00
24217;431,0;0,00
24218;1227,0;6,00
24219;230,0;0,00
24220;642,0;0,00
24221;180,0;0,00
24222;2546,0;11,00
24223;2953,0;15,00
24224;667,0;0,00
24225;2398,0;3,00
24226;1239,0;4,00
24227;989,0;8,00
24228;549,0;0,00
24229;1911,0;5,00
24230;136,0;0,00
24231;105,0;0,00
24232;72,0;0,00
24233;121,0;0,00
24234;332,0;0,00
24235;306,0;0,00
24236;945,0;0,00
24237;1238,0;2,00
24238;167,0;0,00
24239;271,0;0,00
24240;331,0;0,00
24241;455,0;0,00
24242;228,0;0,00
24243;917,0;3,00
24244;221,0;0,00
24245;269,0;0,00
24246;357,0;0,00
24247;187,0;0,00
24248;309,0;0,00
24249;153,0;1,00
24251;575,0;0,00
24252;810,0;0,00
24253;1112,0;5,00
24254;187,0;0,00
24255;577,0;0,00
24256;2960,0;2,00
24257;238,0;0,00
24258;1033,0;0,00
24259;1047,0;0,00
24260;879,0;0,00
24261;322,0;0,00
24262;305,0;0,00
24263;346,0;0,00
24264;1713,0;0,00
24266;1480,0;3,00
24267;167,0;0,00
24268;573,0;0,00
24269;672,0;2,00
24270;562,0;0,00
24271;575,0;0,00
24272;452,0;0,00
24273;324,0;0,00
24274;916,0;1,00
24276;382,0;0,00
24277;278,0;0,00
24278;76,0;0,00
24279;59,0;0,00
24280;511,0;5,00
24281;195,0;0,00
24282;161,0;0,00
24283;204,0;0,00
24284;148,0;0,00
24285;378,0;0,00
24286;500,0;1,00
24287;118,0;0,00
24288;324,0;0,00
24289;1426,0;4,00
24290;172,0;0,00
24291;2794,0;17,00
24292;448,0;0,00
24293;275,0;0,00
24294;5483,0;35,00
24295;1251,0;0,00
24296;1137,0;9,00
24297;889,0;0,00
24298;240,0;0,00
24299;2878,0;24,00
24300;377,0;0,00
24301;341,0;1,00
24302;295,0;1,00
24303;232,0;0,00
24304;1016,0;0,00
24305;274,0;0,00
24306;112,0;0,00
24307;217,0;1,00
24308;836,0;1,00
24309;3601,0;12,00
24310;210,0;0,00
24311;3281,0;24,00
24312;3089,0;5,00
24313;59,0;0,00
24314;95,0;0,00
24316;375,0;0,00
24317;278,0;0,00
24318;312,0;0,00
24319;441,0;0,00
24320;1047,0;3,00
24321;856,0;0,00
24322;29811,0;250,00
24323;171,0;0,00
24324;526,0;0,00
24325;219,0;0,00
24326;183,0;0,00
24327;116,0;0,00
24328;1235,0;8,00
24329;1284,0;3,00
24330;703,0;0,00
24331;812,0;0,00
24333;53,0;0,00
24334;214,0;0,00
24335;2489,0;4,00
24336;499,0;0,00
24337;153,0;0,00
24338;475,0;0,00
24339;161,0;0,00
24340;4113,0;10,00
24341;935,0;0,00
24343;95,0;0,00
24344;57,0;0,00
24345;468,0;0,00
24346;388,0;0,00
24347;141,0;0,00
24348;304,0;0,00
24349;355,0;0,00
24350;2425,0;7,00
24351;320,0;0,00
24352;4053,0;36,00
24353;372,0;0,00
24354;2898,0;8,00
24355;428,0;0,00
24356;1579,0;7,00
24357;345,0;0,00
24359;109,0;0,00
24360;348,0;0,00
24361;418,0;0,00
24362;871,0;6,00
24363;107,0;0,00
24364;404,0;0,00
24365;226,0;0,00
24366;810,0;0,00
24367;162,0;0,00
24368;379,0;0,00
24369;151,0;0,00
24370;2012,0;3,00
24371;508,0;0,00
24372;5468,0;19,00
24373;321,0;0,00
24374;304,0;0,00
24375;130,0;0,00
24376;1361,0;8,00
24377;155,0;0,00
24378;77,0;0,00
24379;456,0;0,00
24380;521,0;0,00
24381;232,0;0,00
24382;522,0;0,00
24383;141,0;0,00
24384;25,0;0,00
24385;197,0;0,00
24386;233,0;0,00
24388;538,0;0,00
24389;120,0;0,00
24390;297,0;0,00
24391;202,0;0,00
24392;502,0;0,00
24393;87,0;0,00
24394;139,0;0,00
24395;394,0;3,00
24396;1576,0;12,00
24397;282,0;0,00
24398;590,0;0,00
24399;111,0;0,00
24401;292,0;1,00
24402;79,0;0,00
24403;70,0;0,00
24404;199,0;0,00
24405;302,0;0,00
24406;133,0;0,00
24407;242,0;0,00
24408;253,0;0,00
24409;1130,0;0,00
24410;521,0;0,00
24411;148,0;0,00
24412;1008,0;1,00
24413;237,0;0,00
24414;278,0;3,00
24415;181,0;0,00
24416;165,0;0,00
24417;523,0;0,00
24418;910,0;0,00
24419;769,0;0,00
24420;217,0;1,00
24421;246,0;0,00
24422;111,0;0,00
24423;98,0;0,00
24424;117,0;0,00
24425;356,0;1,00
24426;154,0;0,00
24427;188,0;0,00
24428;575,0;1,00
24429;260,0;0,00
